,0,1,2,3,4,5
48,-1.1111111108999991,-1.111111111065589,-1.1111111110765606,-1.1111111110601026,-10.063961736898825,-10.001815327442465
49,-1.1111111111110892,-1.1111111111111065,-1.1111111111111083,-1.1111111111111076,-10.099145014014717,-10.109803728118228
50,0.0,0.0,0.0,0.0,0.0,0.0
51,-1.1111111111108993,-1.111111111111038,-1.111111111111052,-1.1111111111110472,-10.100323823362253,-10.100343638957488
52,-1.1111111111089986,-1.1111111111104948,-1.1111111111089986,-1.11111111111028,-9.92605554590428,-10.039419764869898
53,-1.1111111108999991,-1.1111111110657228,-1.1111111108999991,-1.1111111110627854,-10.092873888143208,-10.096363863128937
54,-1.1111111111089986,-1.1111111111104524,-1.1111111111089986,-1.1111111111106577,-10.090888953380553,-10.090832516326369
55,0.0,0.0,0.0,0.0,0.0,0.0
56,-1.1110899999999988,-1.111097315104833,-1.111106088395284,-1.111105712439589,-9.797479879216166,-9.796558343654391
57,-1.1089999999999987,-1.0899999999999985,-0.8999999999999995,-1.0899999999999985,-10.089999999999998,-10.089999999999998
58,-1.1110899999999988,-1.1111013197359865,-1.111104174905314,-1.111101375681359,-9.522168404951593,-9.797880649356015
59,-1.1108289763947479,-1.1108332432929726,-1.1108232365152781,-1.1108335520054338,-6.930834346263156,-8.024044696035329
60,0.0,0.0,0.0,0.0,0.0,0.0
61,-1.111111111111108,-1.1111111111111103,-1.1111111111111094,-1.111111111111108,-10.104759464584824,-10.101406839104369
62,-1.1111111110899994,-1.1111111111069287,-1.1111111111073413,-1.1111111110899994,-10.064084936421942,-10.099149930945169
63,-1.1111111111110892,-1.1111111111111018,-1.111111111111107,-1.1111111111110892,-10.096362392727368,-10.08025476616226
64,-1.1111111110899994,-1.1111111108999991,-1.111111108999999,-1.1111111110899994,-10.111111110899987,-10.111111110899984
65,0.0,0.0,0.0,0.0,0.0,0.0
66,-1.1111111110899994,-1.1111111108999991,-1.111111108999999,-1.1111111110899994,-10.11111111089998,-10.11111111089992
67,-1.1111110899999987,-1.1111108999999995,-1.1111089999999988,-1.1111110899999987,-10.11111089999996,-10.111110899999966
68,-1.1111111110899994,-1.1111111111024181,-1.1111111111089766,-1.1111111110899994,-10.083238663430619,-10.08023162448806
69,-1.111111111111108,-1.1111111111111103,-1.1111111111111103,-1.111111111111108,-10.105382373761861,-10.094693647223108
70,0.0,0.0,0.0,0.0,0.0,0.0
71,-1.1111111111110892,-1.111111111111106,-1.1111111111111014,-1.1111111111110892,-10.10140126610808,-10.100356503549907
72,-1.1111111110899994,-1.1111111111076397,-1.1111111111073078,-1.1111111111092271,-10.072780775792785,-10.058920460817912
73,-1.111111108999999,-1.1111111108185492,-1.111111110940439,-1.1111111110438587,-10.09783932639414,-10.022668620985197
74,-1.1111111110899994,-1.111111111104671,-1.111111111105658,-1.111111111109453,-10.092899931521524,-10.073013848906523
75,0.0,0.0,0.0,0.0,0.0,0.0
76,-1.1111089999999988,-1.1111108118579414,-1.1111109261997174,-1.1111089999999988,-10.094661326801269,-10.073015162832306
77,-1.0899999999999985,-0.8999999999999995,0.9999999999999984,-1.0899999999999985,-9.899999999999997,-9.899999999999997
78,-1.1111089999999988,-1.1111108426202427,-1.1111109914356319,-1.1111089999999988,-10.053071557904605,-10.058896638287152
79,-1.1089999999999987,-1.1106807201416578,-1.1109466487033257,-1.110963441234684,-9.88270292372795,-9.724289795362564
80,0.0,0.0,0.0,0.0,0.0,0.0
81,-1.1111111111111103,-1.1111111111111103,-1.1111111111111103,-1.1111111111111103,-10.105395132996213,-10.1077378221039
82,-1.1111111111089986,-1.1111111111103928,-1.111111111110451,-1.1111111111089986,-10.094713194224791,-10.080208604241617
83,-1.111111111111108,-1.1111111111111103,-1.11111111111111,-1.111111111111108,-10.096335945998561,-10.109652802234905
84,-1.1111111108999991,-1.111111108999999,-1.111111108999999,-1.1111111108999991,-1.1111110899999987,-10.111111108999994
85,0.0,0.0,0.0,0.0,0.0,0.0
86,-1.1111111108999991,-1.111111108999999,-1.111111108999999,-1.1111111108999991,-1.1111110899999987,-10.111111108999994
87,-1.1111108999999995,-1.1111089999999988,-1.1111089999999988,-1.1111108999999995,-1.1110899999999988,-10.111108999999997
88,-1.1111111111089986,-1.1111111111106045,-1.1111111111107073,-1.1111111111089986,-10.086117493263407,-10.039422344570275
89,-1.1111111111111103,-1.1111111111111103,-1.1111111111111103,-1.1111111111111103,-10.104759195066539,-10.107734527884174
90,0.0,0.0,0.0,0.0,0.0,0.0
91,-1.111111111111108,-1.1111111111111103,-1.1111111111111103,-1.111111111111108,-10.107724970308686,-10.110250489408452
92,-1.1111111111089986,-1.1111111111102132,-1.1111111111103398,-1.1111111111089986,-10.08337333972533,-10.068813033169393
93,-1.1111111108999991,-1.1111111109822323,-1.1111111110440082,-1.1111111108999991,-10.06874402379542,-10.083321033503355
94,-1.1111111111089986,-1.1111111111101346,-1.111111111110337,-1.1111111111089986,-10.076814059078513,-10.068690560942121
95,0.0,0.0,0.0,0.0,0.0,0.0
96,-1.1111108999999995,-1.1111110899999987,-1.1111110899999987,-1.1111108999999995,-10.111111089999993,-1.111111108999999
97,-0.8999999999999995,0.9999999999999984,0.9999999999999984,-0.8999999999999995,-7.999999999999996,19.99999999999999
98,-1.1111108999999995,-1.1111110899999987,-1.1111110899999987,-1.1111108999999995,-10.111111089999993,-1.111111108999999
99,-1.1108999999999989,-1.1110899999999988,-1.1110899999999988,-1.1108999999999989,-10.111089999999988,-1.1111089999999988
100,0.0,0.0,0.0,0.0,0.0,0.0
101,-1.1111111110893575,-1.111111108999999,-1.111111111089831,-1.1111111108999585,-10.110995110726236,-10.111105043163327
102,-1.1111108995588919,-1.1110899999999988,-1.1111108996102672,-1.1111089992047438,-10.111068595077878,-10.111089636729107
103,-1.1111111108974792,-1.1111110899999987,-1.1111111108982186,-1.1111111089987462,-10.111105049344186,-10.111089630388149
104,-1.111111111111108,-1.1111111111111103,-1.111111111111108,-1.1111111111111103,-10.109496954732386,-10.108376712819732
105,0.0,0.0,0.0,0.0,0.0,0.0
106,-1.111111111111108,-1.1111111111111103,-1.111111111111108,-1.1111111111111103,-10.108650329942447,-10.110547543253892
107,-1.1111111111089986,-1.1111111111109435,-1.1111111111089986,-1.1111111111107268,-10.108065593519848,-10.101401506728092
108,-1.1111108999999995,-1.1111111078334381,-1.1111111088554106,-1.1111110890025435,-10.109494684497953,-10.109652056561321
109,-1.1111111110899994,-1.111111111110686,-1.1111111111107614,-1.1111111111089027,-10.107356355679286,-10.10837901508973
110,0.0,0.0,0.0,0.0,0.0,0.0
111,-1.1111111108999991,-1.1111111111083916,-1.1111111111072591,-1.1111111110887204,-10.109931080315887,-10.110485196840754
112,-1.1111111111108993,-1.1111111111110925,-1.1111111111108993,-1.1111111111110736,-10.10142548409071,-10.105969088170703
113,-1.1111111110899994,-1.1111111111090812,-1.1111111110899994,-1.111111111108202,-10.108362839659776,-10.108370469805926
114,-1.1111111111108993,-1.111111111111098,-1.1111111111108993,-1.1111111111110803,-10.10949539285972,-10.100337472771136
115,0.0,0.0,0.0,0.0,0.0,0.0
116,-1.0899999999999996,0.9999999999999984,-1.0899999999999985,-0.8999999999999995,-9.899999999999997,-9.899999999999997
117,-1.1111089999999988,-1.1111110899999987,-1.1111089999999988,-1.1111108999999995,-10.111110899999995,-10.111110899999995
118,-1.0899999999999996,-1.1108999999999989,-1.1108999999999989,-1.1089999999999987,-10.10899999999999,-10.10899999999999
119,-1.1110899999999988,-1.1111108999999995,-1.1110899999999988,-1.1111089999999988,-10.111108999999997,-10.111108999999997
120,0.0,0.0,0.0,0.0,0.0,0.0
121,-1.1111111111089986,-1.1111111108999991,-1.1111111110899994,-1.1111111108999991,-10.1111111110899,-10.11111111108965
122,-1.1111110899999987,-1.1111089999999988,-1.1111108999999995,-1.1111089999999988,-10.111110899994467,-10.111110899999833
123,-1.1111111110899994,-1.111111108999999,-1.1111111108999991,-1.111111108999999,-10.111111110899078,-10.111111110899174
124,-1.1111111111110892,-1.1111111111111103,-1.111111111111108,-1.11111111111111,-10.109932299763297,-10.110338648687867
125,0.0,0.0,0.0,0.0,0.0,0.0
126,-1.1111111111110892,-1.1111111111111103,-1.111111111111108,-1.1111111111111103,-10.110051748165573,-10.108898331146527
127,-1.1111111110899994,-1.1111111111106702,-1.1111111111087468,-1.1111111111105516,-10.107735961063902,-10.108650882425893
128,-1.1111110899999987,-1.1111111093282229,-1.1111111087295116,-1.1111110899999987,-10.086095640592637,-10.038708403890345
129,-1.1111111111089986,-1.1111111111110228,-1.1111111111108594,-1.1111111111089986,-10.108378988820606,-10.109801903090577
130,0.0,0.0,0.0,0.0,0.0,0.0
131,-1.1111111110899994,-1.1111111111103937,-1.1111111111082796,-1.1111111110899994,-10.106472791499602,-10.109311604278579
132,-1.1111111111089986,-1.1111111111110707,-1.1111111111108505,-1.1111111111110517,-10.110653756903538,-10.088643596930225
133,-1.1111111108999991,-1.1111111111039442,-1.1111111110878265,-1.111111111105169,-10.108894974874298,-10.110250520493649
134,-1.1111111111089986,-1.1111111111110092,-1.1111111111108711,-1.1111111111110554,-10.107733532969453,-10.109935089321997
135,0.0,0.0,0.0,0.0,0.0,0.0
136,-1.1089999999999987,-0.9000000000000015,-1.0899999999999985,-0.8999999999999995,-10.089999999999998,-10.089999999999998
137,-1.1110899999999988,-1.111110883499369,-1.1111089790500897,-1.1111108859259446,-10.110482041348138,-10.110839141935857
138,-1.1089999999999987,-1.1110538012447828,-1.1108825442927623,-1.1089999999999987,-10.083160797565801,-10.10928425470332
139,-1.1108999999999989,-1.1111086990436498,-1.1110899303272361,-1.1111089519697732,-10.110314834875865,-10.107715242444502
140,0.0,0.0,0.0,0.0,0.0,0.0
141,-1.1111111111108993,-1.1111111111111056,-1.1111111111111047,-1.1111111111110872,-10.110811169965892,-10.110892497184883
142,-1.111111108999999,-1.1111111110300314,-1.111111111071798,-1.1111111108519094,-10.107736212303855,-10.094718053832189
143,-1.1111111111089986,-1.1111111111110785,-1.111111111111066,-1.1111111111108678,-10.10980265512647,-10.10034023198189
144,-1.1111111111108993,-1.1111111110899994,-1.1111111110899994,-1.1111111111089986,-10.111111110036202,-10.111111111013813
145,0.0,0.0,0.0,0.0,0.0,0.0
146,-1.1111111111108993,-1.1111111110899994,-1.1111111110899994,-1.1111111111089986,-10.111111111046347,-10.111111108341236
147,-1.1111111108999991,-1.1111110899999987,-1.1111110899999987,-1.111111108999999,-10.111111103209476,-10.111111107523
148,-1.111111108999999,-1.1111111110764227,-1.1111111110778875,-1.1111111108862648,-10.106469183232779,-10.108884755859311
149,-1.1111111111108993,-1.1111111111111038,-1.1111111111111056,-1.1111111111110752,-10.109802899359105,-10.107724426544902
150,0.0,0.0,0.0,0.0,0.0,0.0
151,-1.1111111111089986,-1.1111111111110719,-1.1111111111110705,-1.1111111111108674,-10.106946096374562,-10.10538573657978
152,-1.1111111110899994,-1.1111111111104206,-1.1111111110899994,-1.1111111111082828,-10.103265900655584,-10.097822873182647
153,-1.111111108999999,-1.1111111110236096,-1.111111108999999,-1.1111111108090685,-10.064122558983037,-10.105384544849702
154,-1.1111111110899994,-1.1111111111103318,-1.1111111110899994,-1.1111111111083494,-10.105384971538054,-10.094696419454282
155,0.0,0.0,0.0,0.0,0.0,0.0
156,-1.1108999999999989,-1.1111082327000579,-1.1111082961557182,-1.1110891250620127,-10.092887486075032,-10.088555628745098
157,-1.1108999999999989,-1.0899999999999985,-1.0899999999999985,-1.1089999999999987,-10.10899999999999,-10.10899999999999
158,-1.1108999999999989,-1.1111077822545212,-1.1111079330895455,-1.1110890267938651,-10.107342624416836,-10.072955939577483
159,-1.1089999999999987,-1.111002871967203,-1.1089999999999987,-1.1108312302068073,-10.068485357834874,-10.039105438828798
160,0.0,0.0,0.0,0.0,0.0,0.0
161,-1.1111111111110892,-1.1111111111111103,-1.1111111111111103,-1.1111111111110892,-10.110951896112134,-10.10694172532128
162,-1.1111111108999991,-1.1111111110999765,-1.1111111111065015,-1.1111111108999991,-10.106479668507074,-10.108650302361132
163,-1.1111111111108993,-1.1111111111111054,-1.111111111111096,-1.1111111111108993,-10.110156270683007,-10.10837189929232
164,-1.111111111108946,-1.1111111108999991,-1.1111111108999991,-1.1111111111089755,-10.111035003022893,-10.111078321884076
165,0.0,0.0,0.0,0.0,0.0,0.0
166,-1.1111111111089504,-1.1111111108999991,-1.1111111108999991,-1.1111111111089707,-10.111035153347634,-10.11109372460704
167,-1.111111108897723,-1.1111108999999995,-1.1111108999999995,-1.1111111089644652,-10.110914746373233,-10.110777943814616
168,-1.1111111108999991,-1.1111111111077792,-1.1111111111018381,-1.1111111108999991,-10.104740757135527,-10.109114985685641
169,-1.1111111111110892,-1.1111111111111103,-1.1111111111111103,-1.1111111111110892,-10.109496048394375,-10.100341070255
170,0.0,0.0,0.0,0.0,0.0,0.0
171,-1.1111111111108993,-1.1111111111110847,-1.111111111111102,-1.1111111111108993,-10.108378934749664,-10.102396047939276
172,-1.1111111108999991,-1.1111111111080376,-1.1111111111084133,-1.1111111111081695,-10.11041529980956,-10.110811836449788
173,-1.1111110899999987,-1.1111111108227483,-1.1111111108318117,-1.1111111108694898,-10.110485694707783,-10.104044410404034
174,-1.1111111108999991,-1.1111111111081615,-1.111111111108139,-1.1111111111080358,-10.110154795353067,-10.110868021552717
175,0.0,0.0,0.0,0.0,0.0,0.0
176,-1.1110899999999988,-1.1111108751897298,-1.1111108793153863,-1.1110899999999988,-10.110653103077258,-10.100360887586978
177,-1.1089999999999987,-0.8999999999999995,-0.8999999999999995,-1.1089999999999987,-10.089999999999998,-10.089999999999998
178,-1.1110899999999988,-1.1111108869059694,-1.1111107820440194,-1.1110899999999988,-10.110980111022839,-10.0978025971688
179,-1.0899999999999996,-1.1108917956758932,-1.1108997295809917,-1.1108994149835703,-10.107941427643603,-10.107008102168912
180,0.0,0.0,0.0,0.0,0.0,0.0
181,-1.111111111111108,-1.1111111111111103,-1.1111111111111103,-1.111111111111108,-10.109804660515342,-10.099140040426384
182,-1.1111111110899994,-1.1111111111077456,-1.1111111111054806,-1.1111111110899994,-10.086069902663965,-10.106945790985746
183,-1.1111111111110892,-1.1111111111111103,-1.111111111111108,-1.1111111111110892,-10.10965581498671,-10.108891992891797
184,-1.11111111108978,-1.111111108999999,-1.1111111108988996,-1.1111111110899154,-10.111084542520032,-10.111104371603577
185,0.0,0.0,0.0,0.0,0.0,0.0
186,-1.1111111110899465,-1.111111108999999,-1.1111111108992844,-1.1111111110897178,-10.111089575533459,-10.110914622141163
187,-1.1111110895411127,-1.1111089999999988,-1.1111108999826218,-1.1111110898714363,-10.110981890797593,-10.1110894450906
188,-1.1111111110899994,-1.1111111111089302,-1.1111111111069092,-1.1111111110899994,-10.06400304985678,-10.104749888033353
189,-1.111111111111108,-1.1111111111111103,-1.1111111111111103,-1.111111111111108,-10.107349578726813,-10.10694515177301
190,0.0,0.0,0.0,0.0,0.0,0.0
191,-1.1111111111110892,-1.111111111111109,-1.111111111111107,-1.1111111111110892,-10.109114220935993,-10.108069754494183
192,-1.1111111110899994,-1.1111111111102638,-1.1111111111078975,-1.1111111110899994,-10.088617577898132,-10.09290423809294
193,-1.111111108999999,-1.1111111109208827,-1.111111110775799,-1.111111108999999,-10.104030172594491,-10.088610254461322
194,-1.1111111110899994,-1.111111111108582,-1.1111111111080032,-1.1111111110899994,-10.031477274163484,-10.086113216879115
195,0.0,0.0,0.0,0.0,0.0,0.0
196,-1.1111089999999988,-1.1111110899999987,-1.1111108999999995,-1.1111089999999988,-10.111110899999995,-10.111110899999995
197,-1.089999876177402,0.9999999999999984,-0.8999999859747043,-1.0899998459154077,-9.899996122780033,-9.89999975016704
198,-1.1111089999999988,-1.1111110899999987,-1.1111108999999995,-1.1111089999999988,-10.111110899999995,-10.111110899999995
199,-1.1089999999999987,-1.1110899999999988,-1.1108999999999989,-1.1089999999999987,-10.110899999999981,-10.110899999999988
200,0.0,0.0,0.0,0.0,0.0,0.0
201,-1.1111111111083538,-1.1111111108999991,-1.1111111111087144,-1.111111111088969,-10.10931682422358,-10.110914606193669
202,-1.1111110882323505,-1.1111089999999988,-1.111111088242191,-1.1111108982179145,-10.109803436452319,-10.110155342096846
203,-1.1111111110845038,-1.111111108999999,-1.1111111110775802,-1.1111111108995795,-10.110778202623944,-10.110811528759122
204,-1.1111111111111103,-1.1111111111111103,-1.1111111111110892,-1.111111111111108,-10.111070609700931,-10.111093731859345
205,0.0,0.0,0.0,0.0,0.0,0.0
206,-1.1111111111111103,-1.1111111111111103,-1.1111111111110892,-1.111111111111108,-10.110868690436515,-10.111106678614393
207,-1.11111111111088,-1.1111111111108813,-1.1111111110899994,-1.1111111111089802,-10.110892546790659,-10.11104263224099
208,-1.1111089999999988,-1.1111110899999987,-1.1111110899999987,-1.1111108999999995,-10.111110899999995,-10.111110899999995
209,-1.1111111108999991,-1.1111111111089986,-1.1111111111089986,-1.1111111110899994,-10.111111111090002,-10.111111111090002
210,0.0,0.0,0.0,0.0,0.0,0.0
211,-1.111111108999999,-1.1111111110899994,-1.1111111110899994,-1.1111111108999991,-10.111111110899987,-10.111111110899987
212,-1.1111111111110876,-1.1111111111110892,-1.1111111111089986,-1.1111111111108987,-10.110893116124878,-10.11100662929977
213,-1.1111111111088152,-1.1111111111088965,-1.1111111108999991,-1.1111111110899932,-10.111026308734369,-10.111006679927744
214,-1.1111111111110892,-1.1111111111110892,-1.1111111111089986,-1.1111111111108993,-10.111095448563603,-10.111097011182851
215,0.0,0.0,0.0,0.0,0.0,0.0
216,-1.1089999999999987,-0.9000000000000015,-1.1089999999999987,-1.0899999999999996,-10.089999999999998,-10.089999999999998
217,-1.1111108999999995,-1.1111108999999995,-1.1110899999999988,-1.1111089999999988,-10.111108999999997,-10.111108999999997
218,-0.9000000000000015,-1.1089999999999987,-1.1089999999999987,-1.0899999999999996,-10.089999999999998,-10.089999999999998
219,-1.1111089999999988,-1.1111089999999988,-1.1108999999999989,-1.1110899999999988,-10.111089999999988,-10.111089999999988
220,0.0,0.0,0.0,0.0,0.0,0.0
221,-1.1111111111108993,-1.1111111110899994,-1.1111111111108993,-1.1111111110899994,-10.111111111108874,-10.111111111108453
222,-1.111111108999999,-1.1111108999999995,-1.111111108999999,-1.1111108999999995,-10.111111089999962,-10.111111089998438
223,-1.1111111111089986,-1.1111111108999991,-1.1111111111089986,-1.1111111108999991,-10.111111111088448,-10.111111111089654
224,-1.111111111111108,-1.111111111111108,-1.1111111111108993,-1.111111111111108,-10.111111092657769,-10.11111104572467
225,0.0,0.0,0.0,0.0,0.0,0.0
226,-1.111111111111108,-1.111111111111108,-1.1111111111108993,-1.111111111111108,-10.111111085807341,-10.111111072534186
227,-1.1111111111089986,-1.1111111111089986,-1.1111111108999991,-1.1111111111089986,-10.111111106393963,-10.111111097644518
228,-1.111111108999999,-1.111111108999999,-1.111111108999999,-1.1111108999999995,-10.111111089999993,-10.111111089999993
229,-1.1111111111108993,-1.1111111111108993,-1.1111111111108993,-1.1111111110899994,-10.111111111108992,-10.111111111108992
230,0.0,0.0,0.0,0.0,0.0,0.0
231,-1.1111111111089986,-1.1111111111089986,-1.1111111111089986,-1.1111111108999991,-10.111111111090002,-10.111111111089992
232,-1.1111111111108993,-1.1111111111108993,-1.1111111110899994,-1.1111111111108993,-10.111110959200454,-10.111111000219628
233,-1.1111111110899994,-1.1111111110899994,-1.111111108999999,-1.1111111110899994,-10.11111108812511,-10.111111079641333
234,-1.1111111111108993,-1.1111111111108993,-1.1111111110899994,-1.1111111111108993,-10.111111104646929,-10.111111094469218
235,0.0,0.0,0.0,0.0,0.0,0.0
236,-1.1108999999999989,-1.0899999999999985,-1.1108999999999989,-1.0899999999999996,-10.10899999999999,-10.10899999999999
237,-1.1111089999999988,-1.1111089999999988,-1.1108999999999989,-1.1111089999999988,-10.111089999999988,-10.111089999999988
238,-1.1108999999999989,-1.1108999999999989,-1.1108999999999989,-1.0899999999999996,-10.10899999999999,-10.10899999999999
239,-1.1110899999999988,-1.1110899999999988,-1.1089999999999987,-1.1110899999999988,-10.110899999999988,-10.110899999999988
240,0.0,0.0,0.0,0.0,0.0,0.0
241,-1.1111111111110892,-1.1111111111110892,-1.1111111111110892,-1.1111111111089986,-10.111111111098019,-10.111111111110153
242,-1.1111111108999991,-1.1111111108999991,-1.1111111108999991,-1.1111110899999987,-10.111111108949407,-10.111111108993168
243,-1.1111111111108993,-1.1111111111108993,-1.1111111111108993,-1.1111111110899994,-10.111111111100564,-10.111111111107437
244,-1.1111111111110892,-1.1111111111089986,-1.1111111111089986,-1.1111111111110892,-10.11111111091147,-10.111111111025156
245,0.0,0.0,0.0,0.0,0.0,0.0
246,-1.1111111111110892,-1.1111111111089986,-1.1111111111089986,-1.1111111111110892,-10.11111111014588,-10.111111110405503
247,-1.1111111110899994,-1.111111108999999,-1.111111108999999,-1.1111111110899994,-10.111111110385231,-10.111111109570114
248,-1.1111111108999991,-1.1111111108999991,-1.1111111108999991,-1.1111110899999987,-10.1111111088695,-10.111111108985671
249,-1.1111111111110892,-1.1111111111110892,-1.1111111111110892,-1.1111111111089986,-10.111111111102455,-10.111111111025336
250,0.0,0.0,0.0,0.0,0.0,0.0
251,-1.1111111111108993,-1.1111111111108993,-1.1111111111108993,-1.1111111110899994,-10.111111111106355,-10.111111111096156
252,-1.1111111111089986,-1.1111111111089986,-1.1111111108999991,-1.1111111111089986,-10.111111111077138,-10.111111111085517
253,-1.1111111108999991,-1.1111111108999991,-1.1111110899999987,-1.1111111108999991,-10.111111108959017,-10.11111110894917
254,-1.1111111111089986,-1.1111111111089986,-1.1111111108999991,-1.1111111111089986,-10.111111111060117,-10.111111111039415
255,0.0,0.0,0.0,0.0,0.0,0.0
256,-1.1110899999999988,-1.1110899999999988,-1.1110899999999988,-1.1089999999999987,-10.110899999999988,-10.110899999999988
257,-1.1110899999999988,-1.1089999999999987,-1.1089999999999987,-1.1110899999999988,-10.110899999999988,-10.110899999999988
258,-1.1110899999999988,-1.1110899999999988,-1.1110899999999988,-1.1089999999999987,-10.110899999999988,-10.110899999999988
259,-1.1108999999999989,-1.1108999999999989,-1.0899999999999996,-1.1108999999999989,-10.10899999999999,-10.10899999999999
260,0.0,0.0,0.0,0.0,0.0,0.0
261,-1.111111111111108,-1.111111111111108,-1.111111111111108,-1.1111111111108993,-10.111110901905064,-10.111111079829847
262,-1.1111111110899994,-1.1111111110899994,-1.1111111110899974,-1.111111108999999,-10.111110987761172,-10.111108994641082
263,-1.1111111111110892,-1.1111111111110892,-1.1111111111110892,-1.1111111111089986,-10.111111108617084,-10.111111079797897
264,-1.1111111111108527,-1.1111111110899994,-1.1111111110899994,-1.1111111111106935,-10.110654814352303,-10.110699318080405
